,y_pred
3010,1014.1089999999999
3011,12353.28
3012,529.3983333333333
3013,14356.434333333333
3014,1788.4865
3015,6428.843333333334
3016,4057.055
3017,650.9923333333332
3018,1000.3126666666666
3019,816.88
3020,1237.085
3021,808.3
3022,17557.03
3023,3918.15
3024,2717.986
3025,787.7866666666667
3026,7474.92
3027,7109.11
3028,17523.71
3029,913.11
3030,5782.086666666667
3031,2560.27
3032,3874.85
3033,2501.7616666666668
3034,1938.385
3035,599.3808333333334
3036,806.9
3037,3995.7140000000004
3038,1008.8039285714285
3039,4408.37
3040,636.5733333333333
3041,3915.0989999999997
3042,2873.836666666666
3043,632.27
3044,4351.076666666666
3045,500.41
3046,14763.065
3047,5268.96
3048,822.4780000000001
3049,8606.103333333334
3050,6312.060166666666
3051,2084.16
3052,5045.759000000001
3053,8066.055833333333
3054,5150.99
3055,889.24
3056,750.3791666666666
3057,12965.132666666666
3058,880.755
3059,4648.6
3060,718.99
3061,13865.443500000001
3062,4096.611333333333
3063,2277.27
3064,1799.1466666666665
3065,2736.4
3066,14918.21
3067,2124.53
3068,4888.81
3069,6063.314
3070,10487.66761904762
3071,774.0058333333333
3072,7502.1
3073,5030.57
3074,1086.94
3075,1069.4396666666667
3076,560.2565833333333
3077,2440.626
3078,2781.27
3079,16064.559
3080,878.3625
3081,680.6628852813853
3082,4378.5225
3083,4471.3
3084,9626.38
3085,6077.47
3086,3541.672
3087,865.4334285714285
3088,2650.91
3089,845.23
3090,669.4770000000001
3091,9536.335166666666
3092,876.8966666666668
3093,991.534698412698
3094,7151.885
3095,4041.4
3096,842.17
3097,979.2646666666667
3098,1043.9787142857144
3099,1874.735
3100,562.57
3101,2015.21
3102,3690.145
3103,8149.05
3104,2126.72
3105,12178.484666666667
3106,5020.728571428572
3107,5505.488
3108,651.2921666666667
3109,2043.06
3110,5333.42
3111,1927.6020000000003
3112,597.25
3113,825.7179761904758
3114,577.0466666666667
3115,3185.42
3116,1145.98
3117,15990.27
3118,3719.96
3119,2690.83
3120,4689.04
3121,1131.2175
3122,1195.7
3123,5326.264666666667
3124,4785.63
3125,645.93
3126,4913.833333333333
3127,4822.08
3128,572.44
3129,1354.3866666666668
3130,3685.2670000000003
3131,5406.85
3132,4036.13
3133,842.34
3134,2761.84
3135,1076.1452380952383
3136,3067.6420000000003
3137,2746.315
3138,7869.29
3139,7447.95
3140,3222.355
3141,5214.1658333333335
3142,659.0566666666667
3143,954.0133333333333
3144,6811.22
3145,7997.920714285714
3146,6622.72
3147,1371.2753333333333
3148,914.0245833333331
3149,2390.2566666666667
3150,725.7427857142857
3151,1947.0955
3152,466.4578333333333
3153,11197.37
3154,2379.54
3155,3856.685
3156,503.5883333333334
3157,889.9
3158,465.6588333333334
3159,4806.53
3160,12104.91
3161,6884.47
3162,15103.98
3163,1123.7583333333332
3164,1567.025
3165,1659.4
3166,777.16
3167,6628.41
3168,447.8275
3169,13229.108333333332
3170,14912.29
3171,2774.146666666667
3172,881.8104285714285
3173,3075.22
3174,12190.945333333331
3175,3501.85
3176,8019.609333333332
3177,1684.338
3178,1106.21
3179,9359.31
3180,794.105
3181,891.995
3182,642.3131111111111
3183,4205.3
3184,15658.41
3185,2374.87
3186,946.42
3187,8544.44
3188,1230.7225
3189,2015.62
3190,1806.986666666667
3191,5593.15
3192,7121.305
3193,2293.4441666666667
3194,2894.087
3195,917.1916666666666
3196,1384.436666666667
3197,7070.195
3198,2012.1264999999999
3199,583.76
3200,2022.77
3201,15507.3
3202,818.9887499999999
3203,5024.19
3204,840.71
3205,676.7583333333334
3206,4788.84
3207,789.77
3208,5363.925833333333
3209,599.9580952380953
3210,1248.86
3211,2897.25
3212,969.71
3213,1210.2166666666667
3214,393.9966666666667
3215,1344.12
3216,2804.82
3217,974.1183333333333
3218,14427.868666666665
3219,898.7925
3220,2401.413333333333
3221,3582.921
3222,2558.87
3223,852.49
3224,1185.13
3225,3246.32
3226,909.3893333333333
3227,8436.61
3228,633.556
3229,939.6415000000001
3230,679.9745000000001
3231,3387.97
3232,1539.1766666666665
3233,679.68
3234,3335.356666666666
3235,2879.07
3236,11397.79
3237,571.3881666666666
3238,4621.66
3239,8306.79
3240,1678.55
3241,3391.71
3242,736.965
3243,4401.679166666667
3244,626.385
3245,2496.42
3246,1182.8841666666665
3247,6525.859333333335
3248,681.82
3249,553.93
3250,742.03
3251,16999.08
3252,7479.042333333334
3253,3934.475
3254,1032.04
3255,827.225
3256,829.9233333333334
3257,735.14
3258,986.4066666666668
3259,850.27
3260,625.59
3261,16734.14
3262,1467.68
3263,3380.5
3264,9063.437
3265,986.9791666666667
3266,11006.075666666666
3267,1642.81
3268,1734.56
3269,10731.88
3270,4001.1
3271,1784.9916666666666
3272,3908.95
3273,5122.06
3274,1241.3533333333335
3275,420.0225
3276,4586.347666666667
3277,14493.332
3278,826.977619047619
3279,8809.22
3280,1289.4416666666666
3281,1758.83
3282,5742.21
3283,2178.0280952380954
3284,1641.36
3285,5490.741166666667
3286,4481.151666666667
3287,724.07
3288,1518.77
3289,2973.8
3290,14251.778
3291,4131.476
3292,615.94
3293,9843.631666666666
3294,1775.24
3295,2472.29
3296,4065.48
3297,2017.9658333333334
3298,762.11
3299,1107.8175
3300,850.5093333333332
3301,9716.063666666665
3302,1051.7458333333334
3303,3639.1566666666668
3304,6182.477666666666
3305,1039.31
3306,5279.8
3307,992.6179999999999
3308,787.585
3309,729.69
3310,9003.51
3311,4734.683333333333
3312,669.57
3313,16540.84
3314,999.7516666666666
3315,3161.74
3316,3096.025
3317,613.36
3318,1296.22
3319,2736.6
3320,1458.26
3321,4029.586666666666
3322,592.5891666666666
3323,1673.4343333333336
3324,902.69
3325,1474.47
3326,5546.148333333333
3327,2628.14
3328,2797.08
3329,976.1116666666665
3330,1102.7566666666667
3331,4556.470666666667
3332,899.9209999999999
3333,508.8642857142857
3334,2299.6839999999997
3335,3561.46
3336,1262.27
3337,587.9432142857144
3338,1643.4390476190474
3339,3682.81
3340,701.7256666666667
3341,4523.365
3342,8559.285
3343,817.34
3344,803.8516666666666
3345,8094.6033333333335
3346,3620.9
3347,1300.0685000000003
3348,1741.63
3349,633.9961904761906
3350,2023.55
3351,17611.54
3352,2293.39
3353,1202.69
3354,8447.28
3355,2326.46
3356,744.68
3357,742.29
3358,1645.16
3359,6367.73
3360,11270.83
3361,3068.105
3362,7924.666666666666
3363,3899.34
3364,495.81
3365,2788.62
3366,708.51
3367,1095.785
3368,720.645
3369,15656.21
3370,875.9996666666667
3371,7510.776666666667
3372,655.0633333333333
3373,364.53
3374,3658.1766428571427
3375,2708.805
3376,2079.3599999999997
3377,408.14
3378,1323.64
3379,921.8114999999999
3380,1229.4195238095238
3381,16453.29
3382,1061.2176666666667
3383,15641.65
3384,3251.72
3385,589.7292857142858
3386,1078.77
3387,530.4893333333333
3388,16927.718
3389,905.7473333333332
3390,4806.99
3391,8463.44
3392,1627.48
3393,4107.15
3394,3392.96
3395,915.9873333333333
3396,15211.99
3397,1706.8866666666668
3398,776.0013333333333
3399,3711.994
3400,1277.81375
3401,2385.65
3402,558.6650000000001
3403,3147.15
3404,761.045
3405,9527.243333333334
3406,1545.154
3407,701.6095
3408,7156.053999999999
3409,9341.37
3410,1056.0971666666667
3411,4360.658333333333
3412,2751.46
3413,7427.838333333334
3414,4848.96
3415,1349.5
3416,641.54
3417,648.75
3418,11847.556999999999
3419,597.67
3420,1676.359333333333
3421,1944.3681666666669
3422,5507.03
3423,11367.756666666664
3424,872.61
3425,4213.69
3426,8366.4165
3427,487.15
3428,7902.819
3429,879.0473333333332
3430,1765.1399285714288
3431,7700.0
3432,2923.13
3433,530.8466666666667
3434,1123.8149999999998
3435,1306.4
3436,5642.913833333333
3437,571.5286666666667
3438,6924.76
3439,1458.76
3440,2211.1
3441,561.175
3442,1838.47
3443,7065.62
3444,8386.78
3445,674.43
3446,5347.055
3447,5307.428333333333
3448,8297.154166666665
3449,2318.783
3450,540.66
3451,6185.53
3452,4990.87
3453,5159.195
3454,400.82
3455,649.3099047619047
3456,2042.0286666666664
3457,475.01
3458,1150.2166666666665
3459,5529.025773809524
3460,7769.82
3461,2043.27
3462,2655.768
3463,1290.3986666666665
3464,16542.864999999998
3465,10039.95
3466,3282.8326666666667
3467,6936.1095
3468,1287.5566666666666
3469,1979.3724242424244
3470,471.95
3471,596.5340476190477
3472,3665.64
3473,1702.5891666666669
3474,2293.7966666666666
3475,931.007
3476,3609.035
3477,560.9716666666667
3478,2205.31
3479,567.2554047619047
3480,1974.2
3481,480.95
3482,12859.117
3483,9230.275
3484,746.8220952380952
3485,6127.92
3486,4245.4
3487,1839.0716666666665
3488,11416.09
3489,1656.757
3490,10011.4925
3491,1517.46975
3492,4598.5
3493,491.54666666666674
3494,8052.701000000001
3495,1312.6418333333336
3496,2304.43
3497,742.9666666666666
3498,2836.12
3499,1445.3553333333332
3500,1018.567
3501,5905.355
3502,10823.84
3503,7169.999047619049
3504,5218.07
3505,4023.81
3506,542.0827380952381
3507,2218.25
3508,2899.068833333333
3509,1770.095
3510,9063.026666666667
3511,10019.300166666668
3512,830.038
3513,6020.34
3514,725.84
3515,14501.185
3516,3832.57
3517,4835.923333333333
3518,942.2960000000002
3519,9536.89
3520,1218.2116666666668
3521,6707.658333333334
3522,4472.516666666666
3523,783.7293333333334
3524,1014.2716666666668
3525,4152.092
3526,475.2228333333333
3527,2568.4325
3528,776.577
3529,2485.97
3530,1622.9486666666664
3531,861.8
3532,639.9925
3533,6982.350833333333
3534,3130.135
3535,4739.116666666666
3536,654.174
3537,13649.74
3538,12293.409333333337
3539,865.8103333333332
3540,3085.72
3541,605.2275
3542,878.4083333333334
3543,2318.51
3544,1719.45
3545,8279.09
3546,2468.35
3547,4981.035333333334
3548,608.14
3549,3520.28
3550,479.51
3551,1332.5216666666665
3552,757.2525
3553,782.6439999999999
3554,4587.72
3555,6372.572500000001
3556,1102.1164285714285
3557,17039.81
3558,1760.0283333333332
3559,709.76
3560,4956.674
3561,11436.58
3562,449.92566666666664
3563,9058.01
3564,357.88
3565,607.28
3566,4845.25
3567,17182.23
3568,786.5966666666667
3569,4152.975333333333
3570,692.995
3571,880.12
3572,1901.4
3573,4793.47
3574,4222.985
3575,5975.95
3576,959.1475
3577,8291.268
3578,3034.8546666666666
3579,4143.82
3580,6921.29
3581,6381.81
3582,1555.95
3583,1007.8625
3584,1019.1066666666666
3585,1041.3733333333332
3586,5263.845
3587,8212.4175
3588,845.2225000000002
3589,4408.78
3590,974.5276666666665
3591,5353.8325
3592,800.6273333333334
3593,2297.24
3594,2689.64
3595,16471.918666666665
3596,4387.1866666666665
3597,646.95
3598,748.0475
3599,1023.4183333333333
3600,4351.509999999999
3601,1425.6766666666665
3602,2722.86
3603,885.4
3604,851.2041666666665
3605,7562.857952380949
3606,653.3066666666667
3607,8751.423333333332
3608,1540.446666666667
3609,1285.3185714285714
3610,10930.2575
3611,1754.79
3612,6103.52
3613,697.8825
3614,642.55
3615,1043.9787142857144
3616,1630.2333333333333
3617,14307.785
3618,841.331
3619,3226.12
3620,2032.6
3621,722.3366666666667
3622,1754.9198333333334
3623,6916.59
3624,753.15
3625,1081.3695714285716
3626,2596.055
3627,4266.98
3628,4016.765
3629,1582.395
3630,3239.41
3631,2185.39
3632,643.245
3633,3704.13
3634,2943.265
3635,813.442
3636,5248.3369999999995
3637,488.15
3638,1589.73
3639,3261.24
3640,4260.26
3641,1518.1553333333331
3642,713.32
3643,13758.19
3644,4802.08
3645,1675.335
3646,1126.3999999999999
3647,1309.856
3648,490.42800000000005
3649,2437.76
3650,16637.516666666666
3651,669.5
3652,815.205
3653,1040.1391666666668
3654,682.6239999999999
3655,4432.229833333333
3656,1034.7925
3657,1935.9624999999996
3658,12289.22
3659,2947.9159999999997
3660,899.26
3661,4109.84
3662,8963.0
3663,945.0566666666666
3664,3813.9466666666663
3665,3382.5609999999997
3666,835.7493333333333
3667,630.13
3668,2271.7
3669,3378.3
3670,961.1525
3671,12135.47
3672,2891.59
3673,4180.11
3674,830.038
3675,953.513
3676,5069.6925
3677,2045.07
3678,1111.2700000000002
3679,2904.44
3680,3668.8620952380948
3681,2696.232
3682,2250.88
3683,799.4516666666667
3684,1595.78
3685,1732.125
3686,926.1386666666665
3687,580.6946666666666
3688,497.1166666666666
3689,467.2504166666667
3690,8629.93
3691,4710.45
3692,1921.065
3693,3398.758
3694,718.8866666666665
3695,5098.7
3696,1715.25
3697,3873.88
3698,4265.846666666667
3699,3971.08
3700,2157.1941666666667
3701,972.0942380952381
3702,1700.9733333333334
3703,518.2626666666667
3704,751.97
3705,776.0546666666665
3706,4920.1
3707,3508.715
3708,750.3283333333334
3709,14399.9175
3710,3594.2490000000003
3711,13037.111999999997
3712,6697.79
3713,924.06
3714,788.5011904761906
3715,1416.86
3716,958.73
3717,5145.215
3718,6087.916666666666
3719,730.6720000000001
3720,1999.56
3721,616.79
3722,2934.05
3723,7057.82
3724,2811.19
3725,495.2
3726,2532.59
3727,1794.9666666666665
3728,1020.1356666666667
3729,840.1
3730,2940.35
3731,1802.8688095238092
3732,468.67
3733,4745.126666666666
3734,828.4525
3735,5103.837833333334
3736,4684.7575
3737,881.56
3738,11080.216666666665
3739,1655.3533333333332
3740,3752.4016666666666
3741,738.2661785714286
3742,5914.61
3743,1772.81
3744,1916.3444444444444
3745,10166.51
3746,2458.89
3747,5810.83
3748,1880.8333333333335
3749,1010.8939999999999
3750,9194.220833333333
3751,1370.332
3752,3827.3550000000005
3753,5716.56
3754,5173.36
3755,558.1325
3756,3625.94
3757,2655.12
3758,16837.4
3759,838.86
3760,2806.62
3761,4728.68
3762,979.1400000000001
3763,2032.5236666666665
3764,898.5156666666667
3765,9001.896666666666
3766,18262.703999999998
3767,8169.16
3768,712.26
3769,3618.2100000000005
3770,14197.75
3771,6890.77
3772,12289.92
3773,1459.6166666666666
3774,4355.53
3775,558.5133333333333
3776,607.66
3777,753.66
3778,6555.499761904761
3779,797.1525
3780,2473.165
3781,4502.035166666667
3782,913.11
3783,6578.950833333333
3784,488.3806666666667
3785,605.16
3786,4291.6866666666665
3787,575.9216666666666
3788,1894.391
3789,3059.986666666666
3790,3644.29
3791,6022.71
3792,16358.944333333333
3793,9505.55
3794,4586.490833333333
3795,680.329119047619
3796,1319.925
3797,8124.36
3798,6450.02
3799,1790.16
3800,8355.943333333335
3801,5147.06
3802,976.3692857142856
3803,875.361238095238
3804,4639.25
3805,10264.53
3806,5459.26
3807,694.7483333333334
3808,10916.02
3809,3214.7270000000003
3810,683.47
3811,696.6025
3812,2669.2725
3813,2598.28
3814,4905.92
3815,8949.65
3816,6833.1073333333325
3817,846.9566666666666
3818,4272.983333333334
3819,664.4341666666667
3820,5837.17
3821,749.7920043290043
3822,11298.916666666664
3823,8717.65
3824,4455.478
3825,8854.0
3826,4060.9879999999994
3827,12995.77
3828,872.7540000000001
3829,5495.941666666667
3830,1910.5705000000003
3831,816.0016666666666
3832,4054.3066666666664
3833,8158.06
3834,490.33
3835,595.0633333333334
3836,569.3816666666667
3837,1725.966666666667
3838,9672.25
3839,3579.7
3840,2795.55
3841,1716.101
3842,604.5078333333333
3843,10403.13
3844,5511.26
3845,879.7275
3846,871.12
3847,944.3266666666667
3848,2009.46
3849,14254.02
3850,5931.28
3851,6369.77
3852,5579.53
3853,7183.42
3854,4363.411250000001
3855,2908.8645
3856,3321.91
3857,1735.3366666666668
3858,630.9630000000001
3859,917.49
3860,455.17949999999996
3861,514.93
3862,7570.573333333333
3863,2266.05
3864,2500.83
3865,1873.5883333333334
3866,5473.5775
3867,932.4789999999999
3868,16356.685
3869,6921.18
3870,11487.01
3871,701.0929999999998
3872,965.185
3873,533.86
3874,798.305
3875,1249.6598333333332
3876,2663.621666666667
3877,9364.24
3878,699.5966666666666
3879,577.0785
3880,683.2125
3881,1847.815833333333
3882,2019.36
3883,2232.2
3884,1206.6116666666667
3885,2002.54
3886,1120.2585714285715
3887,3311.9903333333336
3888,711.47
3889,3556.5
3890,4517.629333333333
3891,1678.7966666666669
3892,458.9335
3893,3981.48
3894,659.0255000000001
3895,2769.33
3896,8306.273333333333
3897,3870.7625
3898,11705.585
3899,3782.571428571428
3900,590.9789999999998
3901,9213.95
3902,2198.01
3903,6140.49
3904,1833.2116666666668
3905,1857.8733333333334
3906,14315.851499999999
3907,677.8591666666666
3908,3348.3459999999995
3909,7324.0025
3910,979.605
3911,742.11
3912,5225.33
3913,814.7828333333332
3914,540.5483333333334
3915,1256.242
3916,1441.364
3917,416.94
3918,450.02
3919,888.0016666666666
3920,568.01
3921,13441.94
3922,653.9493333333335
3923,883.6775
3924,606.8666666666667
3925,582.09
3926,3087.04
3927,8344.04
3928,530.78
3929,1456.1529999999998
3930,13746.7
3931,9591.33
3932,3740.56
3933,4346.903333333334
3934,6392.4675
3935,561.4905238095238
3936,3153.875833333333
3937,1259.6686666666667
3938,704.05
3939,2730.48
3940,2972.1603333333333
3941,741.3801904761904
3942,7633.587095238095
3943,1938.92
3944,1300.0685000000003
3945,1079.4748095238097
3946,2143.7633333333333
3947,3684.5516666666667
3948,2116.05
3949,1583.01
3950,766.5225
3951,4064.72
3952,3484.44
3953,951.5426666666665
3954,6043.79
3955,608.2736666666666
3956,830.7477142857143
3957,5066.890833333333
3958,925.0755
3959,8162.33
3960,870.5366666666665
3961,829.9826666666667
3962,858.2371428571429
3963,9676.108333333334
3964,13362.63
3965,791.385
3966,902.4678333333334
3967,4630.99
3968,1793.3
3969,5084.61
3970,8099.14
3971,4782.61
3972,2219.99
3973,4779.14
3974,13645.98
3975,652.3825
3976,16024.98
3977,9451.52
3978,757.69
3979,804.1437857142857
3980,1204.8461666666667
3981,5408.255
3982,8168.362666666666
3983,4594.99
3984,3036.78
3985,5581.71
3986,2256.26
3987,3826.65
3988,823.74
3989,4366.571011904762
3990,2473.011
3991,8881.7
3992,1645.025
3993,865.4334285714285
3994,522.3533333333334
3995,5206.315500000001
3996,3459.86
3997,2582.03
3998,5850.07
3999,2650.3580000000006
4000,1134.88
4001,586.045
4002,744.3889999999999
4003,4869.85
4004,4119.125
4005,642.4633333333335
4006,16582.393333333333
4007,1236.65
4008,9831.42
4009,4447.8825
4010,985.6533333333334
4011,7730.39
4012,5096.25
4013,5800.7
4014,1200.92
4015,15887.0
4016,584.4518333333334
4017,494.72214285714284
4018,1001.95
4019,3895.978
4020,15295.38
4021,2605.3466666666664
4022,2501.16
4023,15821.66
4024,949.4704761904765
4025,2488.29
4026,2303.64630952381
4027,7537.29
4028,941.78
4029,6250.14
4030,5621.01
4031,6012.164166666667
4032,2400.65
4033,3276.85
4034,895.3610000000001
4035,9154.68
4036,673.6323333333333
4037,8273.305
4038,9210.128333333334
4039,7187.65
4040,533.9738333333333
4041,5087.407333333334
4042,958.37
4043,917.4336666666667
4044,2991.3033333333333
4045,814.25
4046,602.65
4047,3880.545
4048,8472.642
4049,8315.853333333333
4050,497.83
4051,2147.66
4052,1931.344
4053,2897.04
4054,2403.88
4055,3541.5956666666666
4056,865.6683333333333
4057,880.6366666666665
4058,731.7549166666666
4059,14174.061666666665
4060,15762.546
4061,1485.79
4062,621.2126666666667
4063,1152.0
4064,435.285
4065,1025.55
4066,6717.365
4067,2438.721666666667
4068,4357.951333333333
4069,4957.9890000000005
4070,806.43
4071,854.8596428571427
4072,4020.08
4073,1026.9425
4074,16218.7
4075,2764.69
4076,860.9523333333334
4077,3598.975
4078,6785.56
4079,4371.486666666667
4080,9490.187499999998
4081,2074.066333333333
4082,17464.19
4083,758.04
4084,2874.96
4085,11371.105833333333
4086,798.3240000000001
4087,5579.931500000001
4088,705.15
4089,1456.2198333333333
4090,2058.12
4091,765.5518095238095
4092,1672.77
4093,795.585
4094,1856.8266666666666
4095,3224.667999999999
4096,6103.15
4097,8177.24
4098,516.7346666666666
4099,496.87083333333334
4100,1827.5175
4101,8469.77
4102,6009.13
4103,791.3686666666667
4104,14474.98
4105,529.519
4106,1905.49
4107,4030.5116666666668
4108,2511.0
4109,1251.3
4110,485.89
4111,3662.601666666667
4112,761.6683333333334
4113,2016.28
4114,1199.5425
4115,791.1564999999999
4116,706.5
4117,790.015
4118,3814.578
4119,3816.4868333333334
4120,1903.11
4121,1103.345
4122,623.995
4123,14026.722142857143
4124,2046.9056666666665
4125,1203.66
4126,1067.5851666666667
4127,4200.6855
4128,1506.05
4129,17622.91
4130,1289.19
4131,6606.09
4132,5665.55
4133,6935.876666666666
4134,1162.14
4135,4948.0
4136,835.07
4137,498.045
4138,1938.986
4139,14705.5625
4140,4538.35
4141,2434.27
4142,1574.2325
4143,446.715
4144,744.5995238095238
4145,14646.99
4146,2516.0
4147,486.04
4148,12510.95
4149,533.8346309523808
4150,12322.36
4151,727.7623333333332
4152,2233.14
4153,1850.45
4154,1336.6933333333332
4155,1894.391
4156,2011.79
4157,2396.54
4158,4760.768833333333
4159,2205.84
4160,2245.535
4161,8399.688333333334
4162,4354.78
4163,5405.19
4164,698.51
4165,6740.12
4166,5505.789047619048
4167,3088.24
4168,621.415
4169,1634.36
4170,3084.6386666666663
4171,1686.13
4172,534.17
4173,3998.612
4174,839.53
4175,2733.816666666667
4176,5603.3083333333325
4177,1787.6308333333334
4178,668.815
4179,925.9133333333334
4180,4826.39
4181,1012.965
4182,10244.32
4183,1007.2833333333333
4184,485.205
4185,2934.6296666666667
4186,1998.9166666666665
4187,546.7071428571428
4188,556.13
4189,755.3791666666667
4190,422.15
4191,1030.2466666666667
4192,4366.875
4193,8350.416666666666
4194,7484.9025
4195,2412.616666666667
4196,17718.28
4197,654.2866666666667
4198,17086.47
4199,4615.5025
4200,549.0883333333333
4201,16198.171666666667
4202,7291.7733333333335
4203,6419.62
4204,2450.23
4205,1774.5766666666668
4206,2275.25
4207,5782.232797619047
4208,1850.13
4209,751.4675
4210,476.4
4211,2698.57
4212,1161.75
4213,6477.75
4214,1209.92
4215,6431.07
4216,860.555
4217,5462.23
4218,693.115
4219,641.0258333333335
4220,1869.895
4221,720.2225
4222,3163.04
4223,17595.06
4224,13418.755
4225,7236.517000000001
4226,984.9026666666667
4227,5563.89
4228,2311.65
4229,5193.64
4230,15982.0645
4231,4662.034166666666
4232,6563.520000000001
4233,8990.255
4234,837.65
4235,959.1699999999998
4236,2423.03
4237,799.998
4238,586.01
4239,6954.36
4240,879.8539999999999
4241,1144.3533333333335
4242,5703.8
4243,2115.63
4244,840.2633333333334
4245,865.7516666666667
4246,3927.92
4247,3734.022
4248,651.7
4249,835.7493333333333
4250,6798.217833333333
4251,790.26
4252,536.2975
4253,1901.57
4254,13874.48
4255,1031.5916666666665
4256,1330.1575
4257,2218.563
4258,1137.18
4259,745.54
4260,1257.27
4261,16415.53
4262,3215.29
4263,1964.6733333333332
4264,1016.9090000000001
4265,1564.86
4266,16716.22
4267,5296.737333333334
4268,2581.87
4269,4434.45
4270,525.6801666666667
4271,8690.06
4272,829.0583333333334
4273,472.59
4274,7025.08
4275,2972.8983333333335
4276,1965.0829999999999
4277,3259.24
4278,1592.9233333333334
4279,2096.9466666666667
4280,4211.86
4281,793.03
4282,744.8116666666667
4283,6320.82
4284,8473.894
4285,2841.87
4286,2221.82
4287,15794.0
4288,676.4166666666667
4289,6323.44
4290,534.799
4291,2399.1766666666667
4292,6916.25
4293,581.2341666666667
4294,4823.69
4295,5859.195
4296,6761.24
4297,4774.003333333333
4298,704.5300000000002
4299,4058.9466666666667
4300,2085.9
4301,481.97
4302,1257.0616666666667
4303,4618.117666666667
4304,941.04
4305,4798.785
4306,5424.12
4307,7782.445
4308,16547.1
4309,4476.01
4310,805.375
4311,1061.2394999999997
4312,4559.222
4313,5984.07
4314,5513.246666666668
4315,5496.496333333334
4316,1817.9
4317,6649.77
4318,10173.871666666668
4319,3702.413
4320,10284.05
4321,7683.694166666667
4322,545.7314285714285
4323,12982.25
4324,8880.0
4325,16993.686999999998
4326,3947.46
4327,3010.43
4328,6201.37
4329,5308.37
4330,1298.9763333333333
4331,758.657619047619
4332,4252.147166666667
4333,639.5813333333332
4334,1137.9666666666665
4335,739.0721428571429
4336,16486.805
4337,2055.79
4338,2458.63
4339,1588.7975000000004
4340,1397.81
4341,426.28
4342,810.78
4343,6736.72
4344,1299.170333333333
4345,779.572
4346,3854.37
4347,14634.177500000002
4348,5569.43
4349,3695.41
4350,1443.19
4351,2966.7
4352,1052.338
4353,10721.15
4354,4510.75
4355,629.75
4356,3852.610833333333
4357,1731.8983333333329
4358,1047.4958333333334
4359,4192.49
4360,2303.58
4361,4563.975
4362,4551.120666666667
4363,4090.4283333333337
4364,3657.81
4365,1265.05
4366,740.34
4367,698.2966666666666
4368,381.63
4369,8420.689
4370,4717.36
4371,769.8733333333334
4372,883.9743333333333
4373,525.34
4374,6094.088333333334
4375,774.0216666666665
4376,2434.09
4377,2689.2576666666664
4378,4307.84
4379,614.34
4380,2312.9633333333336
4381,5671.52
4382,6464.751
4383,4937.788666666666
4384,2541.37
4385,530.975
4386,4163.995
4387,7197.85
4388,5390.28
4389,7410.735
4390,1495.6373333333333
4391,2537.249
4392,2270.11
4393,1190.4693333333335
4394,2463.6566666666668
4395,563.3116666666667
4396,8471.849333333332
4397,1644.6
4398,9234.135
4399,497.34
4400,8536.844333333334
4401,851.5101666666665
4402,1233.6925
4403,5029.112666666667
4404,719.495
4405,1327.7383333333332
4406,441.9226666666667
4407,5761.01
4408,4421.314285714286
4409,4237.945
4410,2071.4016666666666
4411,2327.63
4412,4560.801666666666
4413,1003.59
4414,3190.34
4415,383.94
4416,4757.51
4417,890.3493333333333
4418,4224.95
4419,6342.599
4420,800.035
4421,1733.9231666666665
4422,2798.641666666667
4423,13739.756666666664
4424,1289.9516666666666
4425,6128.81
4426,4210.23
4427,15578.56
4428,3258.563333333333
4429,754.7291666666665
4430,2643.522
4431,1250.63
4432,2696.73
4433,676.2833333333334
4434,1355.4233333333334
4435,4468.0575
4436,1822.31
4437,433.28
4438,2176.37
4439,6683.3875
4440,3628.083
4441,8582.65
4442,2190.34
4443,13972.235
4444,14969.167142857143
4445,10711.81
4446,2928.545
4447,998.7326666666668
4448,7353.795
4449,1865.5358333333331
4450,937.0043333333333
4451,815.3658333333333
4452,5987.738333333333
4453,1461.67
4454,2017.91
4455,1812.87
4456,8571.59
4457,6776.77
4458,4033.9833333333336
4459,11073.127333333332
4460,614.87
4461,12147.915
4462,4216.986666666667
4463,17664.683333333334
4464,1615.8038333333334
4465,555.3408333333333
4466,15396.73
4467,3134.18
4468,11955.73
4469,1383.57
4470,1872.12
4471,797.58
4472,6232.91
4473,1966.04
4474,3534.5
4475,735.03
4476,996.05
4477,436.1075
4478,3294.9666666666662
4479,2513.82
4480,1066.3716666666667
4481,11825.45
4482,6904.39
4483,706.8760000000001
4484,6711.812333333332
4485,534.972
4486,8344.09
4487,745.9833333333335
4488,625.18
4489,7297.96
4490,10181.4
4491,9426.621
4492,2837.5443333333333
4493,11973.455
4494,5145.53
4495,2493.25
4496,1154.69
4497,833.3808333333334
4498,4127.0
4499,1537.1575
4500,926.0433333333333
4501,6516.74
4502,8959.975
4503,7724.995
4504,2095.53
4505,586.3116666666666
4506,9069.124583333334
4507,4953.146
4508,727.43
4509,848.2823809523809
4510,3810.39
4511,4472.8325
4512,703.3558333333334
4513,3304.2
4514,702.378
4515,12175.916666666664
4516,3071.3959999999997
4517,5389.132333333334
4518,2589.46
4519,1714.2939999999999
4520,4791.855
4521,14894.85
4522,17777.61
4523,11381.4
4524,2295.93
4525,9211.910666666667
4526,3239.58
4527,3507.75
4528,722.23
4529,742.2471428571429
4530,1024.075
4531,4107.4766666666665
4532,876.5753333333332
4533,4168.941666666667
4534,703.196
4535,2321.9
4536,5248.464000000002
4537,4339.84
4538,5264.105
4539,14511.509333333332
